Id,SalePrice
2735,139887.1505099888
2736,144881.57635555277
2737,123969.41494605072
2738,136155.1086998938
2739,158955.63762186025
2740,134765.4367456834
2741,146416.09089940396
2742,151982.86447178078
2743,147132.61727396637
2744,144573.90106179396
2745,134957.19813127563
2746,134479.7111701012
2747,162256.5518549304
2748,126740.8158693782
2749,129241.26407610028
2750,137903.20288426869
2751,126438.75335124222
2752,244088.97064695065
2753,150056.8856339906
2754,188206.98344770836
2755,123840.94057456995
2756,95410.78129124395
2757,78028.52947121652
2758,90357.68284018237
2759,160711.39664619358
2760,135127.3305931031
2761,144976.38024317325
2762,146930.67819984688
2763,182569.97387940457
2764,169578.38600399936
2765,272685.5068514586
2766,144291.03116949598
2767,89648.95735074331
2768,130132.84277584017
2769,129342.93015396563
2770,160016.29777276752
2771,120828.37519505985
2772,127988.0475973805
2773,136100.92643752118
2774,137865.71571202518
2775,137553.9094549618
2776,148930.1265283893
2777,150262.04737189115
2778,133200.8070078314
2779,121388.32192428326
2780,110731.08275156084
2781,108019.07395153811
2782,101284.87324835316
2783,105937.9261065152
2784,130332.53019842636
2785,137611.14601616262
2786,81816.56026983942
2787,118693.42174904513
2788,94332.83867083427
2789,232054.11868367696
2790,93716.08109541207
2791,119927.122918799
2792,84128.40047516223
2793,158145.1105346663
2794,105856.72383364938
2795,113993.66545987032
2796,106148.68529929819
2797,181748.8219950813
2798,126919.30844410238
2799,117245.95186361847
2800,80004.67859325839
2801,112883.81172232938
2802,146711.18783506073
2803,156143.46475896085
2804,143162.22016317496
2805,97713.33034517574
2806,99608.00454640649
2807,156848.0767535697
2808,147638.87693883906
2809,127994.0820017023
2810,137772.74704186706
2811,158563.8109970165
2812,141222.7722180152
2813,152335.89898671722
2814,157841.23805502622
2815,96488.9266926842
2816,251814.72085704256
2817,132358.20887653285
2818,132158.32989667752
2819,184870.62405931094
2820,131238.55634236825
2821,110260.41982972779
2822,182840.73193614112
2823,220354.52048100758
2824,178905.63300569446
2825,150602.00700099254
2826,136266.05512777495
2827,145572.7162614032
2828,208933.9751687428
2829,171427.66845939358
2830,229831.38518959194
2831,192512.7889754128
2832,211307.69574988677
2833,294316.72839718004
2834,212984.2885324978
2835,218214.29785152676
2836,196119.3830989285
2837,163684.01525196026
2838,146157.62974216885
2839,178793.92141288056
2840,193054.8483903586
2841,203050.32090712493
2842,212831.1428971013
2843,147519.14929957918
2844,151721.83784293383
2845,123040.49894823715
2846,207183.29472535028
2847,191441.26092544335
2848,223884.82198280518
2849,215128.94741651433
2850,281990.29322122555
2851,243381.94104847003
2852,233298.18805233855
2853,232847.4402447264
2854,141364.5384605991
2855,195377.93508436036
2856,203851.74094170105
2857,193654.64253279797
2858,195416.02484242964
2859,143400.12249026838
2860,125234.55329927268
2861,129468.75617836729
2862,194439.17557193653
2863,123886.7117932303
2864,262528.30136988487
2865,140224.0899412244
2866,140641.9272035556
2867,96706.84558715622
2868,113912.81325952544
2869,123594.65678121497
2870,165525.32941728333
2871,112664.06318265882
2872,65355.771333315766
2873,102798.31639414266
2874,144185.04819468534
2875,110776.86013290333
2876,161969.95374780675
2877,144836.9166525278
2878,171863.31630310067
2879,151929.20183185465
2880,108340.42749725681
2881,149292.64661782014
2882,168805.279116906
2883,174479.66433050172
2884,186818.34327533888
2885,182978.86749453584
2886,187234.74910662184
2887,102693.15530044842
2888,125905.4375576103
2889,65597.17036387957
2890,88527.48921217119
2891,135297.64951393002
2892,66674.51350353117
2893,118785.84884730734
2894,66667.6810898315
2895,321890.36834563
2896,297006.5712471863
2897,191046.29982198123
2898,152590.63652148127
2899,232399.4106768772
2900,158947.17559556066
2901,195140.3988563733
2902,178907.2468146003
2903,336620.93848285225
2904,355460.0648344021
2905,120860.45118054312
2906,198424.28341667837
2907,117573.59334707886
2908,126227.21445790475
2909,146764.10396928978
2910,89374.9340804218
2911,92606.76267880423
2912,155040.37600545413
2913,93549.63385495104
2914,88123.69830829943
2915,90085.15016926154
2916,91807.71373416643
2917,153407.61548202139
2918,116396.55017306976
2919,228425.84472533138
